sentence1,sentence2,label
商标名称：马自达，拼音：ma3-zi4-da2，笔画：[UNK]-325111-134454,商标名称：王老吉，拼音：wang2-lao3-ji2，笔画：1121-121335-121251,2
商标名称：芒果TV，拼音：mang2-guo3-TV，笔画：122415-25111234-[UNK]-[UNK],商标名称：凯迪拉克，拼音：kai3-di2-la1-ke4，笔画：25251535-25121454-12141431-1225135,2
商标名称：飞利浦照明，拼音：fei1-li4-pu3-zhao4-ming2，笔画：534-3123422-4411251124-2511532514444-25113511,商标名称：皮尔卡丹，拼音：pi2-er3-ka3-dan1，笔画：53254-35234-21124-3541,2
商标名称：圣培露，拼音：sheng4-pei2-lu4，笔画：54121-12141431251-145244442512121000000,商标名称：惠普，拼音：hui4-pu3，笔画：125112144544-431224312511,2
商标名称：英伟达，拼音：ying1-wei3-da2，笔画：12225134-321152-134454,商标名称：万家乐，拼音：wan4-jia1-le4，笔画：153-4451353334-35234,2
商标名称：沃隆，拼音：wo4-long2，笔画：4413134-52354131121,商标名称：喜临门，拼音：xi3-lin2-men2，笔画：121251431251-223142521-425,2
商标名称：雅高集团，拼音：ya3-gao1-ji2-tuan2，笔画：152332411121-4125125251-324111211234-251231,商标名称：特发信息，拼音：te4-fa1-xin4-xi1，笔画：3121121124-53544-324111251-3251114544,2
商标名称：日产，拼音：ri4-chan3，笔画：2511-414313,商标名称：凯迪拉克，拼音：kai3-di2-la1-ke4，笔画：25251535-25121454-12141431-1225135,2
商标名称：调色师，拼音：tiao2-se4-shi1，笔画：4535121251-355215-231252,商标名称：海飞丝，拼音：hai3-fei1-si1，笔画：4413155414-534-55551,2
商标名称：肯迪文，拼音：ken3-di2-wen2，笔画：21212511-25121454-4134,商标名称：乐购，拼音：le4-gou4，笔画：35234-25343554,2
商标名称：长安，拼音：chang2-an1，笔画：[UNK]-445531,商标名称：当贝，拼音：dang1-bei4，笔画：243511-2534,2
商标名称：美的，拼音：mei3-de5，笔画：431121134-32511354,商标名称：CoCo都可，拼音：CoCo-dou1-ke3，笔画：[UNK]-[UNK]-[UNK]-[UNK]-1213251152-12512,2
商标名称：费列罗，拼音：fei4-lie4-luo2，笔画：515322534-135422-25221354,商标名称：七匹狼，拼音：qi1-pi3-lang2，笔画：15-1355-3534511534,2
商标名称：普拉达，拼音：pu3-la1-da2，笔画：431224312511-12141431-134454,商标名称：欧米茄，拼音：ou1-mi3-jia1，笔画：13453534-431234-12253251,2
商标名称：海飞丝，拼音：hai3-fei1-si1，笔画：4413155414-534-55551,商标名称：张裕，拼音：zhang1-yu4，笔画：5153154-452343434251,2
商标名称：华能集团，拼音：hua2-neng2-ji2-tuan2，笔画：323512-5425113535-324111211234-251231,商标名称：磨铁图书，拼音：mo2-tie3-tu2-shu1，笔画：4131234123413250-3111531134-25354441-5524,2
商标名称：海吉亚医疗，拼音：hai3-ji2-ya4-yi1-liao2，笔画：4413155414-121251-122431-1311345-4134152,商标名称：海天，拼音：hai3-tian1，笔画：4413155414-1134,2
商标名称：奈雪的茶，拼音：nai4-xue3-de5-cha2，笔画：13411234-14524444511-32511354-122341234,商标名称：阿玛尼，拼音：a1-ma3-ni2，笔画：5212512-1121551-51335,2
商标名称：361度，拼音：361-du4，笔画：[UNK]-[UNK]-[UNK]-413122154,商标名称：君乐宝，拼音：jun1-le4-bao3，笔画：5113251-35234-44511214,2
商标名称：珀莱雅，拼音：po4-lai2-ya3，笔画：112132511-1221431234-152332411121,商标名称：中金黄金，拼音：zhong1-jin1-huang2-jin1，笔画：2512-34112431-12212512134-34112431,2
商标名称：商务印书馆，拼音：shang1-wu4-yin4-shu1-guan3，笔画：41432534251-35453-35152-5524-35544525151,商标名称：恒洁，拼音：heng2-jie2，笔画：442125111-441121251,2
商标名称：雪中飞，拼音：xue3-zhong1-fei1，笔画：14524444511-2512-534,商标名称：台铃，拼音：tai2-ling2，笔画：54251-3111534454,2
商标名称：普拉达，拼音：pu3-la1-da2，笔画：431224312511-12141431-134454,商标名称：高仪，拼音：gao1-yi2，笔画：4125125251-32434,2
商标名称：英伟达，拼音：ying1-wei3-da2，笔画：12225134-321152-134454,商标名称：上汽，拼音：shang4-qi4，笔画：211-4413115,2
商标名称：恒大，拼音：heng2-da4，笔画：442125111-134,商标名称：商务印书馆，拼音：shang1-wu4-yin4-shu1-guan3，笔画：41432534251-35453-35152-5524-35544525151,2
商标名称：恒大，拼音：heng2-da4，笔画：442125111-134,商标名称：华海药业，拼音：hua2-hai3-yao4-ye4，笔画：323512-4413155414-122551354-22431,2
商标名称：岚图，拼音：lan2-tu2，笔画：2523534-25354441,商标名称：芬迪，拼音：fen1-di2，笔画：1223453-25121454,2
商标名称：范思哲，拼音：fan4-si1-zhe2，笔画：12244155-251214544-1213312251,商标名称：佳能，拼音：jia1-neng2，笔画：32121121-5425113535,2
商标名称：华为技术，拼音：hua2-wei4-ji4-shu4，笔画：323512-4354-1211254-12344,商标名称：英特尔，拼音：ying1-te4-er3，笔画：12225134-3121121124-35234,2
商标名称：华为，拼音：hua2-wei4，笔画：323512-4354,商标名称：阿里巴巴，拼音：a1-li3-ba1-ba1，笔画：5212512-2511211-5215-5215,2
商标名称：亚瑟士，拼音：ya4-se4-shi4，笔画：122431-1121112145434-121,商标名称：好时，拼音：hao3-shi2，笔画：531521-2511124,2
商标名称：白象，拼音：bai2-xiang4，笔画：32511-35251353334,商标名称：老凤祥，拼音：lao3-feng4-xiang2，笔画：121335-3554-4524431112,2
商标名称：中铁物流，拼音：zhong1-tie3-wu4-liu2，笔画：2512-3111531134-31213533-4414154325,商标名称：三菱，拼音：san1-ling2，笔画：111-12212134354,2
商标名称：东阿阿胶，拼音：dong1-e1-e1-jiao1，笔画：15234-5212512-5212512-3511413434,商标名称：多乐士，拼音：duo1-le4-shi4，笔画：354354-35234-121,2
商标名称：迪奥，拼音：di2-ao4，笔画：25121454-325431234134,商标名称：巴黎欧莱雅，拼音：ba1-li2-ou1-lai2-ya3，笔画：5215-312343533424134-13453534-1221431234-152332411121,2
商标名称：洲际酒店，拼音：zhou1-ji4-jiu3-dian4，笔画：441434242-5211234-4411253511-41321251,商标名称：同程旅游，拼音：tong2-cheng2-lv3-you2，笔画：251251-312342511121-4153313534-441415331521,2
商标名称：曼妮芬，拼音：man4-ni1-fen1，笔画：25112522154-53151335-1223453,商标名称：山推股份，拼音：shan1-tui1-gu3-fen4，笔画：252-12132411121-35113554-323453,2
商标名称：力士，拼音：li4-shi4，笔画：53-121,商标名称：修正药业，拼音：xiu1-zheng4-yao4-ye4，笔画：322354333-12121-122551354-22431,2
商标名称：范斯，拼音：fan4-si1，笔画：12244155-122111343312,商标名称：海尔，拼音：hai3-er3，笔画：4413155414-35234,2
商标名称：惠达，拼音：hui4-da2，笔画：125112144544-134454,商标名称：波司登，拼音：bo1-si1-deng1，笔画：44153254-51251-543341251431,2
商标名称：樊登读书，拼音：fan2-deng1-du2-shu1，笔画：123434341234134-543341251431-4512544134-5524,商标名称：肯迪文，拼音：ken3-di2-wen2，笔画：21212511-25121454-4134,2
商标名称：曼妮芬，拼音：man4-ni1-fen1，笔画：25112522154-53151335-1223453,商标名称：爱彼，拼音：ai4-bi3，笔画：3443451354-33253254,2
商标名称：海飞丝，拼音：hai3-fei1-si1，笔画：4413155414-534-55551,商标名称：星巴克，拼音：xing1-ba1-ke4，笔画：251131121-5215-1225135,2
商标名称：尼康，拼音：ni2-kang1，笔画：51335-41351124134,商标名称：科沃斯，拼音：ke1-wo4-si1，笔画：312344412-4413134-122111343312,2
商标名称：厦工，拼音：sha4-gong1，笔画：131325111354-121,商标名称：华润三九，拼音：hua2-run4-san1-jiu3，笔画：323512-4414251121-111-35,2
商标名称：燕京啤酒，拼音：yan1-jing1-pi2-jiu3，笔画：1221251211354440-41251234-25132511312-4411253511,商标名称：丹鸟物流，拼音：dan1-niao3-wu4-liu2，笔画：3541-35451-31213533-4414154325,2
商标名称：马丁博士，拼音：ma3-ding1-bo2-shi4，笔画：[UNK]-12-121251124124-121,商标名称：真我，拼音：zhen1-wo3，笔画：1225111134-3121534,2
商标名称：SOHO中国，拼音：SOHO-zhong1-guo2，笔画：[UNK]-[UNK]-[UNK]-[UNK]-2512-25112141,商标名称：美的，拼音：mei3-de5，笔画：431121134-32511354,2
商标名称：御泥坊，拼音：yu4-ni2-fang1，笔画：332311212152-44151335-1214153,商标名称：金鹰国际，拼音：jin1-ying1-guo2-ji4，笔画：34112431-413323241112135000-25112141-5211234,2
商标名称：欧米茄，拼音：ou1-mi3-jia1，笔画：13453534-431234-12253251,商标名称：亲亲，拼音：qin1-qin1，笔画：414311234-414311234,2
商标名称：陌陌，拼音：mo4-mo4，笔画：52132511-52132511,商标名称：复星医药，拼音：fu4-xing1-yi1-yao4，笔画：312511354-251131121-1311345-122551354,2
商标名称：春秋旅游，拼音：chun1-qiu1-lv3-you2，笔画：111342511-312344334-4153313534-441415331521,商标名称：富力地产，拼音：fu4-li4-di4-chan3，笔画：445125125121-53-121525-414313,2
商标名称：民航快递，拼音：min2-hang2-kuai4-di4，笔画：[UNK]-3354144135-4425134-4351523454,商标名称：六必治，拼音：liu4-bi4-zhi4，笔画：4134-45434-44154251,2
商标名称：美度，拼音：mei3-du4，笔画：431121134-413122154,商标名称：深圳卫视，拼音：shen1-zhen4-wei4-shi4，笔画：44145341234-121322-521-45242535,2
商标名称：五菱，拼音：wu3-ling2，笔画：1251-12212134354,商标名称：稻草人，拼音：dao4-cao3-ren2，笔画：312343443321511-122251112-34,2
商标名称：雅兰，拼音：ya3-lan2，笔画：152332411121-43111,商标名称：京东物流，拼音：jing1-dong1-wu4-liu2，笔画：41251234-15234-31213533-4414154325,2
商标名称：贵人鸟，拼音：gui4-ren2-niao3，笔画：251212534-34-35451,商标名称：爱玛，拼音：ai4-ma3，笔画：3443451354-1121551,2
商标名称：范斯，拼音：fan4-si1，笔画：12244155-122111343312,商标名称：玛氏，拼音：ma3-shi4，笔画：1121551-[UNK],2
商标名称：QQ音乐，拼音：QQ-yin1-yue4，笔画：[UNK]-[UNK]-414312511-35234,商标名称：江中药业，拼音：jiang1-zhong1-yao4-ye4，笔画：441121-2512-122551354-22431,2
商标名称：阿维塔，拼音：a1-wei2-ta3，笔画：5212512-55132411121-121122341251,商标名称：斐乐，拼音：fei3-le4，笔画：211121114134-35234,2
商标名称：稚优泉，拼音：zhi4-you1-quan2，笔画：3123432411121-321354-325112534,商标名称：正荣集团，拼音：zheng4-rong2-ji2-tuan2，笔画：12121-122451234-324111211234-251231,2
商标名称：无印良品，拼音：wu2-yin4-liang2-pin3，笔画：1135-35152-4511534-251251251,商标名称：中煤能源，拼音：zhong1-mei2-neng2-yuan2，笔画：2512-4334122111234-5425113535-4411332511234,2
商标名称：三菱，拼音：san1-ling2，笔画：111-12212134354,商标名称：戴尔，拼音：dai4-er3，笔画：12125121122134500-35234,2
商标名称：英伟达，拼音：ying1-wei3-da2，笔画：12225134-321152-134454,商标名称：塔吉特，拼音：ta3-ji2-te4，笔画：121122341251-121251-3121121124,2
商标名称：华硕，拼音：hua2-shuo4，笔画：323512-13251132534,商标名称：微众银行，拼音：wei1-zhong4-yin2-hang2，笔画：3322521353134-343434-31115511534-332112,2
商标名称：美团，拼音：mei3-tuan2，笔画：431121134-251231,商标名称：贝玲妃，拼音：bei4-ling2-fei1，笔画：2534-112134454-531515,2
商标名称：奥乐齐，拼音：ao4-le4-qi2，笔画：325431234134-35234-413432,商标名称：波司登，拼音：bo1-si1-deng1，笔画：44153254-51251-543341251431,2
商标名称：菲诗小铺，拼音：fei1-shi1-xiao3-pu4，笔画：12221112111-45121124-234-311151251124,商标名称：伯爵，拼音：bo2-jue2，笔画：3232511-34432522151154100,2
商标名称：立邦，拼音：li4-bang1，笔画：41431-111352,商标名称：爱慕，拼音：ai4-mu4，笔画：3443451354-12225111342444,2
商标名称：完美日记，拼音：wan2-mei3-ri4-ji4，笔画：4451135-431121134-2511-45515,商标名称：安华，拼音：an1-hua2，笔画：445531-323512,2
商标名称：中海地产，拼音：zhong1-hai3-di4-chan3，笔画：2512-4413155414-121525-414313,商标名称：雅兰，拼音：ya3-lan2，笔画：152332411121-43111,2
商标名称：戴森，拼音：dai4-sen1，笔画：12125121122134500-123412341234,商标名称：水井坊，拼音：shui3-jing3-fang1，笔画：2534-1132-1214153,2
商标名称：首旅如家，拼音：shou3-lv3-ru2-jia1，笔画：431325111-4153313534-531251-4451353334,商标名称：杭叉集团，拼音：hang2-cha1-ji2-tuan2，笔画：12344135-544-324111211234-251231,2
商标名称：五菱，拼音：wu3-ling2，笔画：1251-12212134354,商标名称：王朝，拼音：wang2-chao2，笔画：1121-122511123511,2
商标名称：亚马逊，拼音：ya4-ma3-xun4，笔画：122431-[UNK]-521234454,商标名称：多芬，拼音：duo1-fen1，笔画：354354-1223453,2
商标名称：康元，拼音：kang1-yuan2，笔画：41351124134-1135,商标名称：潮宏基，拼音：chao2-hong2-ji1，笔画：441122511123511-4451354-12211134121,2
商标名称：厨邦，拼音：chu2-bang1，笔画：131251431124-111352,商标名称：房天下，拼音：fang2-tian1-xia4，笔画：45134153-1134-124,2
商标名称：英特尔，拼音：ying1-te4-er3，笔画：12225134-3121121124-35234,商标名称：简一，拼音：jian3-yi1，笔画：3143144252511-[UNK],2
商标名称：家乐氏，拼音：jia1-le4-shi4，笔画：4451353334-35234-[UNK],商标名称：新秀丽，拼音：xin1-xiu4-li4，笔画：4143112343312-3123453-1254254,2
商标名称：中金公司，拼音：zhong1-jin1-gong1-si1，笔画：2512-34112431-3454-51251,商标名称：纺必适，拼音：fang3-bi4-shi4，笔画：5514153-45434-312251454,2
商标名称：沃隆，拼音：wo4-long2，笔画：4413134-52354131121,商标名称：现代，拼音：xian4-dai4，笔画：11212535-32154,2
商标名称：中信证券，拼音：zhong1-xin4-zheng4-quan4，笔画：2512-324111251-4512121-43113453,商标名称：中通快递，拼音：zhong1-tong1-kuai4-di4，笔画：2512-5425112454-4425134-4351523454,2
商标名称：安踏，拼音：an1-ta4，笔画：445531-251212125342511,商标名称：松下，拼音：song1-xia4，笔画：12343454-124,2
商标名称：长飞光纤，拼音：zhang3-fei1-guang1-xian1，笔画：[UNK]-534-243135-551312,商标名称：同程旅游，拼音：tong2-cheng2-lv3-you2，笔画：251251-312342511121-4153313534-441415331521,2
商标名称：李维斯，拼音：li3-wei2-si1，笔画：1234521-55132411121-122111343312,商标名称：我爱我家，拼音：wo3-ai4-wo3-jia1，笔画：3121534-3443451354-3121534-4451353334,2
商标名称：劳斯莱斯，拼音：lao2-si1-lai2-si1，笔画：1224553-122111343312-1221431234-122111343312,商标名称：东鹏，拼音：dong1-peng2，笔画：15234-3511351135451,2
商标名称：范斯，拼音：fan4-si1，笔画：12244155-122111343312,商标名称：微众银行，拼音：wei1-zhong4-yin2-hang2，笔画：3322521353134-343434-31115511534-332112,2
商标名称：苏果超市，拼音：su1-guo3-chao1-shi4，笔画：1225344-25111234-121213453251-41252,商标名称：奥利奥，拼音：ao4-li4-ao4，笔画：325431234134-3123422-325431234134,2
商标名称：SOHO中国，拼音：SOHO-zhong1-guo2，笔画：[UNK]-[UNK]-[UNK]-[UNK]-2512-25112141,商标名称：易贝，拼音：yi4-bei4，笔画：25113533-2534,2
商标名称：东风，拼音：dong1-feng1，笔画：15234-3534,商标名称：快狗打车，拼音：kuai4-gou3-da3-che1，笔画：4425134-35335251-12112-1512,2
商标名称：蓝月亮，拼音：lan2-yue4-liang4，笔画：1222231425221-3511-412514535,商标名称：海尔，拼音：hai3-er3，笔画：4413155414-35234,2
商标名称：凯叔讲故事，拼音：kai3-shu1-jiang3-gu4-shi4，笔画：25251535-21123454-451132-122513134-12515112,商标名称：特斯拉，拼音：te4-si1-la1，笔画：3121121124-122111343312-12141431,2
